UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,VEHICLE_OCCUPANTS,DRIVER_LICENSE_STATUS,PRE_CRASH_NUM,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
19139394,4229031,10/24/2019,22:11,e850cd60-9087-4d49-864a-2e5134bb0e97,Taxi,TOYT -CAR/SUV,,2014,0,Licensed,3,Right Front Bumper,Right Front Bumper,,,,N,Driver Inattention/Distraction,Unspecified
19139590,4228876,10/24/2019,17:00,1cd6eb78-fcaa-43b5-a515-3dc053dd8297,Pick-up Truck,FORD -CAR/SUV,,1999,1,Unlicensed,3,Right Front Bumper,Right Front Bumper,Center Front End,Left Front Bumper,Right Front Quarter Panel,N,Driver Inattention/Distraction,Unspecified
14712708,3226503,5/23/2015,21:36,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Failure to Yield Right-of-Way,
8998479,35429,7/5/2013,9:50,2,SPORT UTILITY / STATION WAGON,,,,,,3,,,,,,,Unspecified,
19139268,4228956,10/24/2019,13:20,2023b3b6-d91a-4281-9d73-2ac8bfac2d63,Box Truck,,,2007,1,Licensed,5,Center Front End,Right Front Bumper,Left Front Bumper,,,N,Following Too Closely,Unspecified
19141099,4221934,10/12/2019,14:00,af2d5b1f-574d-47ca-b1ef-ef88571435d1,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2008,2,Licensed,0,Right Side Doors,Right Side Doors,Right Front Quarter Panel,,,N,Unsafe Lane Changing,Unspecified
14833728,3280727,8/18/2015,14:20,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Lost Consciousness,
17420144,3563221,11/18/2016,15:15,1088245,Pick-up Truck,FORD -CAR/SUV,,1993,1,Unlicensed,9,Center Front End,Center Front End,Left Front Bumper,Center Back End,Right Rear Bumper,N,Following Too Closely,Driver Inattention/Distraction
14646299,3199239,4/8/2015,15:30,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
19140507,4229115,10/24/2019,11:40,28abd15b-3caa-4808-8f4c-946fffae5df6,Sedan,NISS -CAR/SUV,,2018,1,Licensed,2,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,Passing or Lane Usage Improper,Unspecified
13844415,268872,10/27/2012,13:40,1,SPORT UTILITY / STATION WAGON,,,,,,1,,,,,,,Unspecified,
11565190,158931,9/23/2013,14:00,2,SPORT UTILITY / STATION WAGON,,,,,,7,,,,,,,Backing Unsafely,
12056310,334075,5/11/2014,23:30,1,UNKNOWN,,,,,,1,,,,,,,Unspecified,
14991843,3359992,12/23/2015,18:30,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Outside Car Distraction,
8534739,11685,11/10/2013,11:27,1,TAXI,,,,,,3,,,,,,,Unspecified,
19139463,4228825,10/24/2019,16:46,fdb03dae-5e33-4e94-89d0-97a52c0073d9,Taxi,TOYT -CAR/SUV,,2013,1,Licensed,2,Left Front Bumper,Center Front End,Right Front Bumper,,,N,Driver Inattention/Distraction,Unspecified
19139595,4228866,10/24/2019,19:00,6465022d-b759-4eff-915b-d7a81ae3a813,Motorcycle,HOND -MCL,,2000,1,Licensed,7,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,Driver Inattention/Distraction,Unspecified
15081411,3405096,3/13/2016,15:00,2,MOTORCYCLE,,,,,,5,,,,,,,Lost Consciousness,
17352817,3589368,10/24/2016,10:17,1267937,Sedan,TOYT -CAR/SUV,,1994,1,Licensed,4,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,Following Too Closely,Unspecified
10157552,89182,10/19/2012,23:15,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
15004954,3366573,1/7/2016,12:29,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
13654992,263174,11/12/2013,9:15,2,SPORT UTILITY / STATION WAGON,,,,,,3,,,,,,,Failure to Yield Right-of-Way,
14822099,3274990,8/9/2015,6:20,4,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
9799870,75601,11/20/2013,23:03,2,BUS,,,,,,4,,,,,,,Unspecified,
19139051,4229004,10/24/2019,18:40,5aec30e5-0170-47ed-900f-66cfb98a401c,Sedan,TOYT -CAR/SUV,,,,,5,Center Back End,Center Back End,,,,N,Backing Unsafely,Unspecified
8794899,2826657,11/20/2014,19:15,3,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
19139865,4228840,10/24/2019,16:30,74a56681-d800-417f-ac5c-6da04a9f0ac4,Sedan,TOYT -CAR/SUV,,2017,0,Licensed,4,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
19139781,4229157,10/24/2019,15:37,3bb5026f-792b-4ff4-a51a-6ed07a2eae3d,Sedan,NISS -CAR/SUV,,2007,1,,4,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
19140231,4229376,10/24/2019,19:15,55db4072-23b3-427b-8b68-acfb93984c8e,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2007,2,Unlicensed,0,Right Side Doors,Right Side Doors,Right Rear Quarter Panel,,,N,Driver Inattention/Distraction,Driver Inexperience
19139072,4228865,10/24/2019,10:00,6c72c98f-bf8b-40a6-ac74-5e025263da89,Pick-up Truck,FORD -CAR/SUV,,2017,0,,7,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,Unspecified,Unspecified
19139016,4228869,10/24/2019,19:30,27eb56e5-a0e2-475f-8b42-438a7330a82f,Sedan,NISS -CAR/SUV,,2016,2,Licensed,4,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,No Damage,No Damage,N,Unspecified,Unspecified
14578714,3171338,2/17/2015,10:00,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
14672152,3209919,4/26/2015,1:14,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Alcohol Involvement,
17316201,3546261,10/22/2016,16:50,970070,Pick-up Truck,FORD -CAR/SUV,,2012,1,Licensed,8,Center Front End,Center Front End,Left Front Bumper,Center Front End,Right Front Bumper,N,Following Too Closely,Unspecified
19138839,4229048,10/24/2019,14:50,24728b5c-f1ff-42a1-9c2b-37077edcf1e8,Sedan,HOND -CAR/SUV,,2019,3,Licensed,2,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
19140643,4229502,10/20/2019,16:10,a1b36722-2726-418c-8acc-f23eda445399,Sedan,FORD -CAR/SUV,,2015,,,9,Center Front End,No Damage,No Damage,No Damage,No Damage,N,Following Too Closely,Unspecified
14599251,3151687,1/12/2015,11:43,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
19140142,4229260,10/24/2019,13:05,427b1cba-8f1f-4c21-856e-af6fec1ed99b,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2014,0,Licensed,6,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Side Doors,Center Back End,Right Rear Bumper,N,Unspecified,Unspecified
17375601,3585106,12/22/2016,5:00,1239033,Tractor Truck Diesel,peter,,2003,1,Licensed,2,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,Following Too Closely,Unspecified
19139034,4228742,10/24/2019,11:21,5b54282f-c0b9-4953-88f6-bb539cd6f50e,Station Wagon/Sport Utility Vehicle,INFI -CAR/SUV,,2019,1,Licensed,2,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,Unspecified,Unspecified,Unspecified
9439011,58841,7/20/2013,18:36,1,LIVERY VEHICLE,,,,,,6,,,,,,,Unspecified,
17255296,3570241,11/30/2016,3:55,1135053,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2016,1,Licensed,1,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,Traffic Control Disregarded,Unspecified
19139485,4228931,10/24/2019,8:45,972b46e3-0394-48b4-b700-1cbfd6e92957,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2001,1,Licensed,4,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,,,N,Unspecified,Unspecified
19140820,4229609,10/23/2019,14:00,962dbac7-a5ef-4ffe-8f8e-3697b2287855,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2018,1,Licensed,4,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,,,N,Unspecified,Unspecified
15027911,3378142,1/26/2016,17:30,2,TAXI,,,,,,3,,,,,,,Unspecified,
19139230,4228779,10/24/2019,11:08,13ccb2ea-bb38-4270-bf70-10efcba24ecd,Station Wagon/Sport Utility Vehicle,PORS -CAR/SUV,,2009,1,Licensed,7,Right Rear Quarter Panel,Right Front Bumper,Right Front Quarter Panel,Right Side Doors,No Damage,N,Unspecified,Unspecified
19138597,4228677,10/24/2019,9:00,d7eedd45-36ca-402c-b0d8-319d2a80f03a,Station Wagon/Sport Utility Vehicle,CHRY -CAR/SUV,,2018,1,Licensed,5,Right Side Doors,Right Side Doors,Right Rear Quarter Panel,,,N,Unspecified,Unspecified
9122202,41173,5/6/2013,20:35,1,SPORT UTILITY / STATION WAGON,,,,,,7,,,,,,,Failure to Yield Right-of-Way,
19139731,4228886,10/24/2019,18:35,c85b12ee-6f2f-4b7f-ae57-0e80fd73fdcf,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2015,1,Licensed,6,Left Side Doors,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,Unsafe Lane Changing,Unspecified
16938759,3435821,3/14/2016,21:19,13701,Pick-up Truck,FRHT,TRUCK TRADE,2011,1,Licensed,5,No Damage,No Damage,,,,N,Unspecified,Unspecified
9970818,83030,5/21/2013,19:00,2,SPORT UTILITY / STATION WAGON,,,,,,1,,,,,,,Driver Inattention/Distraction,
17377465,3517383,9/12/2016,5:16,779814,Sedan,HOND -CAR/SUV,,2003,2,Licensed,4,Left Side Doors,Left Side Doors,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
19140726,4229605,10/24/2019,17:30,667572ca-8a5e-45ef-9f8e-0592fff275db,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,1999,3,Licensed,8,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,Unspecified,Unspecified
14940681,3334227,11/13/2015,19:00,2,PASSENGER VEHICLE,,,,,,6,,,,,,,,
17409331,3589665,12/30/2016,19:00,1270093,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2010,1,Licensed,2,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,,N,Unspecified,Unspecified
14836297,3281978,8/20/2015,23:05,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
11758837,1025554,9/17/2014,15:00,2,BUS,,,,,,2,,,,,,,Unspecified,
19140725,4229524,10/24/2019,13:00,afdcff4b-7240-4695-9e74-b713a5246900,,,,,1,,6,Other,Other,,,,Unspecified,Driver Inattention/Distraction,
19138790,4229081,10/24/2019,19:45,0f022a2c-8001-4a1f-81fb-448d04b09e5b,Taxi,TOYT -CAR/SUV,,2015,1,Licensed,4,Left Front Bumper,Left Front Bumper,,,,N,Driver Inexperience,Failure to Yield Right-of-Way
14563086,3164812,2/6/2015,10:25,2,TAXI,,,,,,2,,,,,,,Other Vehicular,
9970061,82726,4/11/2013,14:00,2,BUS,,,,,,1,,,,,,,Unspecified,
19693462,4322092,6/22/2020,7:30,eadf72ff-d03f-430d-8505-d9db881c3332,Sedan,TOYT -CAR/SUV,,2015,0,,0,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,No Damage,N,Unspecified,Unspecified
19140705,4224138,10/14/2019,9:00,a5631852-da97-4a36-91ec-8cce669de2fa,Sedan,HOND -CAR/SUV,,2014,0,,9,Right Rear Bumper,Right Rear Bumper,Right Rear Quarter Panel,,,N,Unspecified,Unspecified
19140659,4229690,10/23/2019,8:30,93535305-9a56-4e0e-9d49-ec17cb8f754a,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2014,1,Licensed,3,Center Front End,Center Front End,,,,N,Unspecified,Unspecified
14504418,3140424,12/19/2014,14:45,2,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
17044144,3434721,5/4/2016,13:00,226380,4 dr sedan,DODG -CAR/SUV,DODG CHA,2015,1,,1,Left Side Doors,Left Front Quarter Panel,,,,N,Unspecified,Unspecified
16938968,3430394,3/17/2016,18:50,52325,Station Wagon/Sport Utility Vehicle,chrysler,town and country,2015,0,,3,Left Rear Bumper,Left Rear Bumper,,,,N,Unspecified,Unspecified
19140519,4229191,10/24/2019,10:44,a7475f54-2c46-4899-ac7a-a85520f234bb,Sedan,HOND -CAR/SUV,,2007,1,Licensed,7,Right Front Bumper,Right Front Bumper,,,,N,Passing or Lane Usage Improper,Unspecified
14511804,3143508,12/26/2014,21:00,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
19140262,4229167,10/24/2019,11:05,1ea64cbc-399d-43fb-8127-130bc2005d1d,Flat Bed,MACK-TRUCK/BUS,,2019,1,Licensed,8,Right Front Bumper,Right Front Bumper,,,,N,Unspecified,Unspecified
19140837,4229620,10/24/2019,14:35,99e8cf54-c1a1-495f-adaf-d6e2941c680f,Sedan,HYUN -CAR/SUV,,2017,1,Licensed,9,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
19140583,4228838,10/24/2019,17:00,c122eb1a-e1d6-4fa7-a336-0c3d7005c6d9,Station Wagon/Sport Utility Vehicle,,,2014,1,Licensed,4,Left Rear Quarter Panel,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,Passing Too Closely,Unspecified
19138901,4228861,10/24/2019,8:36,d92e1aad-7e7b-4437-9f06-6e1258c252c0,Sedan,AUDI -CAR/SUV,,2018,1,Licensed,1,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,Driver Inattention/Distraction,Unspecified
19140939,4229590,10/20/2019,22:15,7615e847-2462-4bf7-b7e9-34717602145a,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2012,0,,6,Left Rear Bumper,Left Rear Bumper,,,,N,Unspecified,Unspecified
17154674,3449248,5/31/2016,0:05,491751,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2012,0,,1,Right Rear Bumper,Right Rear Quarter Panel,,,,N,Unspecified,Unspecified
19139704,4228760,10/24/2019,8:30,e013e4c1-ac9f-4ff2-81f6-162168d64a07,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2016,0,,6,Center Front End,Center Front End,,,,N,Unspecified,Unspecified
10156531,2912308,8/24/2012,9:40,2,SPORT UTILITY / STATION WAGON,,,,,,7,,,,,,,Driver Inattention/Distraction,
19139093,4229024,10/24/2019,10:58,794caf6c-ea79-41c2-9694-a2d6e46493f3,Bus,MCIN-TRUCK/BUS,,2017,0,Licensed,6,Left Side Doors,Left Side Doors,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
19693299,4322349,6/22/2020,18:10,7675ccbe-68b6-4842-8998-ebe005cc0d5d,Van,TOYT-TRUCK/BUS,,2016,1,Licensed,9,Right Side Doors,Right Side Doors,,,,N,Other Vehicular,Other Vehicular
19138636,4229037,10/24/2019,17:11,19940c03-c719-4cbb-945d-bb41b8fbef8b,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2004,2,Licensed,2,Center Front End,Right Front Bumper,Right Front Quarter Panel,,,N,Driver Inattention/Distraction,Unspecified
9118842,39434,11/30/2012,11:30,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Fatigued/Drowsy,
19138591,4228615,10/24/2019,8:30,93d15b5b-02e3-4c34-bef6-aaa8edf7fda4,Sedan,FORD -CAR/SUV,,2014,1,Licensed,9,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,Unspecified,Unspecified
14754561,3243745,6/19/2015,11:50,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
15022049,3375179,1/22/2016,10:10,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
13982442,275144,2/26/2013,17:30,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
9504593,61192,7/17/2013,1:50,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
17349952,3524151,9/19/2016,9:20,976749,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2004,1,Licensed,4,Left Front Bumper,Center Front End,Right Front Bumper,,,N,Unspecified,Unspecified
17261779,3508420,8/26/2016,11:20,708362,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2006,2,Licensed,9,Center Front End,No Damage,,,,N,Driver Inattention/Distraction,Unspecified
14897251,3312469,10/9/2015,20:50,1,OTHER,,,,,,9,,,,,,,Unspecified,
19141050,4229511,10/24/2019,18:32,52862068-0cea-4a5b-8cfe-5517d54772f1,Sedan,TOYT -CAR/SUV,,2020,1,Licensed,4,Right Front Bumper,Right Front Quarter Panel,,,,N,Driver Inattention/Distraction,Driver Inattention/Distraction
13408714,246242,8/13/2012,16:55,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
19139059,4229028,10/24/2019,15:30,71d795f2-fd79-45d4-b739-f640b521affd,E-Sco,n/a,,,1,,6,Left Front Bumper,Left Front Bumper,,,,N,Unspecified,Unspecified
19140449,4229131,10/24/2019,22:20,72632733-fd20-43d6-bdf8-f7d6e7f75c5d,,,,,,,7,,,,,,Unspecified,,
14713801,3225319,5/21/2015,12:45,2,PICK-UP TRUCK,,,,,,6,,,,,,,Unspecified,
19139376,4228635,10/24/2019,7:30,a911f7b6-0635-4e53-a808-216a824ce3ea,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2010,1,Licensed,4,Right Rear Bumper,Right Rear Bumper,,,,N,Unspecified,Unspecified
19138722,4229032,10/24/2019,22:48,386549d6-8886-4ecc-9904-2ae51ce1a9d4,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2019,0,,8,Right Rear Bumper,Right Rear Bumper,Right Rear Quarter Panel,,,N,Unspecified,Unspecified
8702657,18912,4/27/2013,3:00,2,SPORT UTILITY / STATION WAGON,,,,,,3,,,,,,,Fatigued/Drowsy,
19139991,4229103,10/24/2019,22:40,3c77d295-8de8-41cd-8e41-5d562b376b57,Taxi,TOYT -CAR/SUV,,2015,1,Licensed,5,Right Side Doors,Right Side Doors,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
13241410,244750,1/5/2014,16:00,2,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
9503405,60786,3/4/2013,8:55,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
14998179,3363181,12/31/2015,8:55,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
19138606,4228994,10/24/2019,20:44,01cdcb25-92c9-4675-8f94-800da9e5e8f9,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2015,1,Licensed,6,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,Passing Too Closely,Unspecified
19140964,4229652,10/18/2019,3:19,bf167884-dfa9-43f2-9526-c2555c8cfaf5,Sedan,FORD -CAR/SUV,,2014,0,,2,Right Rear Bumper,Right Rear Bumper,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
17392034,3570304,11/29/2016,17:10,1158904,Sedan,NISS -CAR/SUV,,2012,2,Licensed,4,Center Front End,No Damage,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Failure to Yield Right-of-Way
10669933,115753,11/9/2013,12:50,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
9279658,48176,4/13/2013,10:17,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Other Vehicular,
16975598,3405490,4/15/2016,12:55,144051,truck,isuza,deliv,2012,1,Licensed,7,Left Side Doors,Left Side Doors,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
19140717,4229516,10/18/2019,20:00,50ae3e29-e7d3-4f2a-9654-600bcd2af1a7,Sedan,NISS -CAR/SUV,,2018,1,Licensed,9,Center Back End,Center Back End,Right Rear Bumper,Center Back End,,N,Unspecified,Unspecified
19139530,4228685,10/24/2019,9:00,1e4db1e1-53ae-4f0f-ba7b-daacf3187f0e,Dump,MACK-TRUCK/BUS,,2018,1,Licensed,6,Left Front Bumper,No Damage,,,,N,Unspecified,Unspecified
17303869,3527244,9/25/2016,18:00,842549,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2002,5,Licensed,4,Right Front Bumper,Right Front Bumper,,,,N,Unspecified,Unspecified
12953874,228173,7/30/2012,15:00,1,BUS,,,,,,9,,,,,,,Unspecified,
9675080,2821840,11/10/2014,20:15,2,SPORT UTILITY / STATION WAGON,,,,,,6,,,,,,,Unspecified,
17172871,3505053,8/19/2016,15:23,692423,Sedan,KIA -CAR/SUV,,2016,0,Licensed,3,Right Rear Quarter Panel,Right Side Doors,Right Front Quarter Panel,No Damage,No Damage,N,Unspecified,Unspecified
8572538,2836960,10/13/2013,14:55,2,BICYCLE,,,,,,8,,,,,,,Traffic Control Disregarded,
19139401,4228784,10/24/2019,12:25,b6cbddb1-024a-426f-8742-4a7199830574,Sedan,CHEV -CAR/SUV,,2017,0,,7,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,Right Rear Bumper,,N,Unspecified,Unspecified
11315260,145863,3/23/2013,21:01,1,OTHER,,,,,,6,,,,,,,Failure to Yield Right-of-Way,
19139589,4228876,10/24/2019,17:00,99425d00-84b6-4205-ab53-e07863fd3095,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2000,1,Licensed,2,Right Rear Bumper,Right Rear Bumper,Center Back End,Left Rear Bumper,Right Rear Quarter Panel,N,Unspecified,Unspecified
14825597,3276702,8/13/2015,9:15,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Other Vehicular,
14964902,3346426,12/4/2015,17:50,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Backing Unsafely,
14197939,284987,8/2/2012,8:20,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
14876426,3301985,9/22/2015,16:50,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Driver Inattention/Distraction,
9978957,1020026,9/6/2014,17:12,1,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Unspecified,
10782245,120363,11/11/2013,13:15,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
8705770,20486,10/27/2013,4:15,1,OTHER,,,,,,4,,,,,,,Unspecified,
17239665,3558253,11/10/2016,17:25,1052897,Sedan,TOYT -CAR/SUV,,1998,1,Licensed,2,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,Driver Inattention/Distraction,Unspecified
12658900,214963,12/27/2012,11:10,1,BUS,,,,,,3,,,,,,,Unspecified,
19140179,4229097,10/24/2019,10:30,7a3f6333-acd4-4a28-a7b9-a3577c62d847,Sedan,FORD -CAR/SUV,,2002,1,Licensed,3,No Damage,No Damage,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
19138658,4229052,10/24/2019,12:04,193ec6fd-681a-408f-a889-b3462b7c75f0,Station Wagon/Sport Utility Vehicle,LINC -CAR/SUV,,2013,1,Licensed,6,Right Side Doors,Right Side Doors,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
14637094,3185667,3/13/2015,0:58,1,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
17192960,3461036,6/13/2016,0:00,398253,,,,,,,3,,,,,,Unspecified,,
19140178,4229097,10/24/2019,10:30,d7d94e00-3355-4312-a70c-0c861952f91b,Sedan,BMW -CAR/SUV,,2020,3,Licensed,9,Left Front Bumper,Left Front Bumper,No Damage,No Damage,Other,N,Unsafe Lane Changing,Unspecified
19138640,4229044,10/24/2019,20:40,05789133-a014-474f-a45f-20d6f6b58002,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2018,1,Licensed,6,Right Side Doors,Right Side Doors,,,,N,Passing or Lane Usage Improper,Unspecified
11056089,133532,9/25/2013,16:00,2,TAXI,,,,,,9,,,,,,,Unspecified,
17199379,3518403,9/10/2016,19:20,773609,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2005,1,Licensed,1,Left Rear Bumper,Left Rear Bumper,,,,N,Unspecified,Unspecified
14785714,3257442,7/12/2015,22:40,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
14602717,3181111,3/6/2015,9:30,2,UNKNOWN,,,,,,1,,,,,,,Other Vehicular,
17417712,3539215,10/13/2016,9:40,924620,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2008,1,Licensed,2,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,Failure to Yield Right-of-Way,Unsafe Lane Changing
14891978,3309808,10/6/2015,10:37,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
19139531,4228730,10/24/2019,12:30,fb5166b9-9bea-4b61-b505-bafcced4757c,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2016,0,Licensed,3,Center Front End,Left Front Bumper,,,,N,Unspecified,Unspecified
19139010,4228870,10/24/2019,12:50,a0b7f5e0-4dc9-4c1c-83ce-036198ba1ad5,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2013,0,,7,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
13226944,238938,7/30/2012,17:10,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
11622876,161377,2/28/2013,6:31,1,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
10671059,307936,3/18/2014,15:45,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
17028837,3453992,5/31/2016,16:33,341990,4 dr sedan,HYUN -CAR/SUV,,2012,2,Licensed,3,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,Driver Inattention/Distraction,Unspecified
14088768,281818,4/12/2013,19:41,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
13654653,263067,10/28/2013,17:15,1,SPORT UTILITY / STATION WAGON,,,,,,7,,,,,,,Unspecified,
17222329,3495015,8/6/2016,5:15,616085,Sedan,HYUN -CAR/SUV,,2012,1,Licensed,0,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,Unspecified,Unspecified
14854970,3291248,9/6/2015,12:51,1,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
16945532,3428745,3/21/2016,7:30,57510,4 dr sedan,HOND -CAR/SUV,HOND CIV,2014,1,Licensed,3,Center Front End,Center Front End,,,,N,Driver Inattention/Distraction,Unspecified
19139686,4228978,10/24/2019,18:10,d9e7303b-5e39-4bf2-9009-3309034de5b1,Station Wagon/Sport Utility Vehicle,VOLV -CAR/SUV,,2019,1,Licensed,4,Left Front Bumper,Left Front Bumper,,,,N,Unspecified,Unspecified
19139377,4228636,10/24/2019,8:05,337c0bb7-4bee-4b19-a2c9-031d5724fc05,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2014,1,Licensed,7,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Rear Bumper,,,N,Reaction to Uninvolved Vehicle,Unspecified
14736201,3236354,6/6/2015,11:30,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Failure to Yield Right-of-Way,
17157088,3444592,5/12/2016,19:00,984058,4 dr sedan,HYUN -CAR/SUV,HYUN ZZZ,2016,2,Licensed,2,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
